subid,like_0,like_15
496,-61.0516040787206,-46.0516040787206
497,-11.9283850858625,3.07161491413749
498,-18.232084608312,-3.23208460831195
499,-18.8097007313353,-3.8097007313353
500,-34.0708078394741,-19.0708078394741
501,28.3179553373524,43.3179553373524
502,17.1076579035214,32.1076579035214
503,25.283845540634,40.283845540634
504,32.7764018653745,47.7764018653745
505,-36.8361406755882,-21.8361406755882
506,-19.4667132631934,-4.46671326319337
507,4.99669592209803,19.996695922098
508,24.613943909027,39.613943909027
509,-32.7159578791823,-17.7159578791823
510,42.6276347795454,57.6276347795454
511,7.43783607810823,22.4378360781082
512,15.9454289081844,30.9454289081844
513,1.85664141659028,16.8566414165903
514,-0.827220853111887,14.1727791468881
515,30.6036415798944,45.6036415798944
516,3.7857595376987,18.7857595376987
517,19.3899720865164,34.3899720865164
518,-17.6980623886445,-2.6980623886445
519,-46.8231324810794,-31.8231324810794
520,-9.55124486616977,5.44875513383023
521,-28.2612889676371,-13.2612889676371
522,-23.5695925747543,-8.56959257475429
523,27.6945264935084,42.6945264935084
524,1.05146363063878,16.0514636306388
525,-8.46615933114035,6.53384066885965
526,-20.0927953027538,-5.09279530275379
527,-27.5068868679008,-12.5068868679008
528,10.4419402161554,25.4419402161554
529,-12.1002450211424,2.89975497885758
530,8.77833296440316,23.7783329644032
531,12.7577440616321,27.7577440616321
532,-57.8853514013201,-42.8853514013201
533,-28.5801849847107,-13.5801849847107
534,3.34210745372427,18.3421074537243
535,4.64852243773259,19.6485224377326
536,-18.5110352081783,-3.51103520817831
537,18.0329106329134,33.0329106329134
538,33.5821615084731,48.5821615084731
539,-10.2249199690466,4.77508003095342
540,-2.54383285611329,12.4561671438867
541,-24.495602447597,-9.49560244759695
542,9.3674273805934,24.3674273805934
543,10.6039207156894,25.6039207156894
544,-2.23005540654071,12.7699445934593
545,20.1128037173569,35.1128037173569
546,-25.7528200446039,-10.7528200446039
547,16.8533028313697,31.8533028313697
548,0.0217772554270658,15.0217772554271
549,-9.95210059146027,5.04789940853973
550,-49.6794099828446,-34.6794099828446
551,-17.17743700497,-2.17743700496996
552,0.4580605948498,15.4580605948498
553,42.4959841182845,57.4959841182845
554,-22.4460393994159,-7.44603939941588
555,25.6078967408982,40.6078967408982
556,-16.3683938037768,-1.36839380377681
557,-23.0588271507731,-8.05882715077309
558,15.0538001361623,30.0538001361623
559,-4.89834094817708,10.1016590518229
560,1.9478507145332,16.9478507145332
561,-29.9023248168804,-14.9023248168804
562,-7.00624693213234,7.99375306786766
563,25.0752957593457,40.0752957593457
564,18.4562720922007,33.4562720922007
565,40.2851164878565,55.2851164878565
566,21.1140091931456,36.1140091931456
567,-37.4842269013621,-22.4842269013621
568,9.74307518731859,24.7430751873186
569,-9.98343298961191,5.01656701038809
570,-10.3194044008992,4.68059559910083
571,-11.3009515318308,3.69904846816918
572,12.5927640505422,27.5927640505422
573,-7.54545085479319,7.45454914520681
574,58.7707438430336,73.7707438430336
575,-7.03374085893068,7.96625914106932
576,32.7929249126416,47.7929249126416
577,14.9135987288876,29.9135987288876
578,11.050953831481,26.050953831481
579,23.7847446479703,38.7847446479703
580,-1.88416973794261,13.1158302620574
581,-15.894391332064,-0.894391332063984
582,3.47338001910134,18.4733800191013
583,34.5160973889244,49.5160973889244
584,30.1043804138566,45.1043804138566
585,20.2231635449432,35.2231635449432
586,9.62327003399385,24.6232700339939
587,16.8259597694622,31.8259597694622
588,-17.3240930071842,-2.32409300718424
589,-22.004432363447,-7.00443236344695
590,39.4611852031241,54.4611852031241
591,6.83120204726293,21.8312020472629
592,-17.9517487162373,-2.95174871623728
593,23.528129742306,38.528129742306
594,-28.6153276109413,-13.6153276109413
595,25.57493170523,40.57493170523
596,16.8283942641834,31.8283942641834
597,19.0781825248762,34.0781825248762
598,-1.05601213529437,13.9439878647056
599,2.8389414040483,17.8389414040483
600,28.6901496892526,43.6901496892526
601,23.4261159904909,38.4261159904909
602,-0.0739672118971445,14.9260327881029
603,-18.6997963701088,-3.69979637010876
604,19.8191228708692,34.8191228708692
605,19.6789862783543,34.6789862783543
606,-6.00490774351369,8.99509225648631
607,15.6724701699015,30.6724701699015
608,-43.9370200686126,-28.9370200686126
609,-1.02653441472267,13.9734655852773
610,12.8311664622933,27.8311664622933
611,-16.0797088843751,-1.07970888437514
612,15.0778774841167,30.0778774841167
613,-3.93716980010092,11.0628301998991
614,10.5996300073662,25.5996300073662
615,-7.74399581407194,7.25600418592806
616,-12.4099648288175,2.59003517118251
617,54.0633429704183,69.0633429704183
618,-37.6097700493026,-22.6097700493026
619,-0.652680670041387,14.3473193299586
620,41.0555242206715,56.0555242206715
621,-26.8887549510075,-11.8887549510075
622,-27.3259634675779,-12.3259634675779
623,9.59050291204406,24.5905029120441
624,20.8003147679692,35.8003147679692
625,21.3302704087303,36.3302704087303
626,53.3103919731209,68.3103919731209
627,-38.0300118276992,-23.0300118276992
628,12.3859459484607,27.3859459484607
629,-6.544004086196,8.455995913804
630,-5.71540058370006,9.28459941629994
631,11.9509179674944,26.9509179674944
632,18.6840976581638,33.6840976581638
633,-15.6161774954253,-0.61617749542528
634,15.8150895831349,30.8150895831349
635,10.6492934953827,25.6492934953827
636,31.0100923900909,46.0100923900909
637,-7.13751523378139,7.86248476621861
638,-42.6817783242401,-27.6817783242401
639,4.80352574495873,19.8035257449587
640,22.7483509660729,37.7483509660729
641,15.9990247632166,30.9990247632166
642,-20.4134377752541,-5.41343777525411
643,37.4412038539838,52.4412038539838
644,-16.0296727115636,-1.02967271156357
645,27.480332617253602,42.4803326172536
646,-18.5081486104502,-3.50814861045023
647,18.3697737124064,33.3697737124064
648,-52.5228173884923,-37.5228173884923
649,15.7352045321574,30.7352045321574
650,22.5987459382128,37.5987459382128
651,-66.4341942643645,-51.4341942643645
652,3.30836766217019,18.3083676621702
653,0.503499753242746,15.5034997532427
654,-45.0153131260054,-30.0153131260054
655,26.0960203029461,41.0960203029461
656,14.268822313175,29.268822313175
657,-10.1291023026234,4.87089769737657
658,-35.4137841123255,-20.4137841123255
659,-8.77442001987786,6.22557998012214
660,-2.89471790480955,12.1052820951905
661,-2.44104953239454,12.5589504676055
662,15.1591907045535,30.1591907045535
663,-9.90847603836849,5.09152396163151
664,-5.0111778442753,9.9888221557247
665,-15.1882835062189,-0.188283506218893
666,-45.2089141080647,-30.2089141080647
667,-39.7947418525739,-24.7947418525739
668,-15.9724856206138,-0.972485620613769
669,27.8692640797646,42.8692640797646
670,-1.73674129330788,13.2632587066921
671,-24.4918424113256,-9.49184241132563
672,-19.2515687883848,-4.25156878838481
673,-29.781127961162,-14.781127961162
674,31.7952671543159,46.7952671543159
675,-2.8803810762698,12.1196189237302
676,-12.2812089296255,2.71879107037447
677,26.2659642964857,41.2659642964857
678,-4.62666442332616,10.3733355766738
679,9.44432903392523,24.4443290339252
680,-54.834369191783,-39.834369191783
681,-38.4593155066327,-23.4593155066327
682,-8.88676821786708,6.11323178213292
683,-5.31353128313194,9.68646871686806
684,-18.0386932866583,-3.03869328665828
685,-11.1096763381734,3.89032366182655
686,41.8525341594253,56.8525341594253
687,22.9183239976325,37.9183239976325
688,29.4201668126557,44.4201668126557
689,-8.53863202899244,6.46136797100756
690,58.8830033459438,73.8830033459438
691,20.4155415107217,35.4155415107217
692,-39.1415916962314,-24.1415916962314
693,-6.48019500287982,8.51980499712018
694,16.6095347490361,31.6095347490361
695,-1.97236444681901,13.027635553181
696,-13.7531239765605,1.24687602343953
697,37.5684873452482,52.5684873452482
698,7.42148743482065,22.4214874348206
699,-5.84450534517616,9.15549465482384
700,0.570481021203864,15.5704810212039
701,-16.1141017724128,-1.11410177241276
702,-24.2671305128365,-9.26713051283649
703,1.87781773955031,16.8778177395503
704,-6.69233543423888,8.30766456576112
705,2.41520974363597,17.415209743636
706,26.0820549212136,41.0820549212136
707,-8.69260347883692,6.30739652116308
708,-20.5161450369824,-5.51614503698239
709,15.5917250549121,30.5917250549121
710,-18.1810139412402,-3.18101394124016
711,19.2745975091815,34.2745975091815
712,4.52319327011914,19.5231932701191
713,10.751906385911,25.751906385911
714,-13.0602647744796,1.93973522552037
715,-12.4039895047789,2.59601049522111
716,19.1106752753143,34.1106752753143
717,12.7738638072276,27.7738638072276
718,-22.6797828815425,-7.67978288154251
719,5.63177004060224,20.6317700406022
720,9.58143476851132,24.5814347685113
721,0.41828014363587,15.4182801436359
722,-5.06318340340737,9.93681659659263
723,-9.9054382386291,5.0945617613709
724,-11.4685279667849,3.53147203321513
725,38.2513757123887,53.2513757123887
726,-13.9618166758503,1.03818332414975
727,13.2763061442648,28.2763061442648
728,-1.96361110067741,13.0363888993226
729,54.9739835319494,69.9739835319494
730,0.378041953470625,15.3780419534706
731,-3.77848443612016,11.2215155638798
732,18.3549079415912,33.3549079415912
733,6.61047733540172,21.6104773354017
734,-0.78601675949129,14.2139832405087
735,-11.1966361731852,3.80336382681482
736,5.4030754221283,20.4030754221283
737,-24.3967924301116,-9.3967924301116
738,-7.74836004592176,7.25163995407824
739,-1.88296863867156,13.1170313613284
740,-17.0433172323059,-2.04331723230593
741,2.46148211647227,17.4614821164723
742,-0.189287738970647,14.8107122610294
743,3.82490895280795,18.8249089528079
744,1.19091796149154,16.1909179614915
745,20.3306993080379,35.3306993080379
746,5.64592984612953,20.6459298461295
747,3.46603945558837,18.4660394555884
748,-18.1474458242681,-3.14744582426809
749,74.094788875652,89.094788875652
750,6.43768834706702,21.437688347067
