subid,like_score
483,12.3333507492531
484,-26.6313704603472
485,-1.64638395227754
486,19.0290065136111
487,14.523577977887
488,19.6032411272879
489,2.94806804844842
490,-8.09725771749513
491,27.7034394641314
492,4.73102359989343
493,1.58518571831876
494,-0.795200117683741
495,45.7148412783938
496,-61.0516040787206
497,-11.9283850858625
498,-18.232084608312
499,-18.8097007313353
500,-34.0708078394741
501,28.3179553373524
502,17.1076579035214
503,25.283845540634
504,32.7764018653745
505,-36.8361406755882
506,-19.4667132631934
507,4.99669592209803
508,24.613943909027
509,-32.7159578791823
510,42.6276347795454
511,7.43783607810823
512,15.9454289081844
513,1.85664141659028
514,-0.827220853111887
515,30.6036415798944
516,3.7857595376987
517,19.3899720865164
518,-17.6980623886445
519,-46.8231324810794
520,-9.55124486616977
521,-28.2612889676371
522,-23.5695925747543
523,27.6945264935084
524,1.05146363063878
525,-8.46615933114035
526,-20.0927953027538
527,-27.5068868679008
528,10.4419402161554
529,-12.1002450211424
530,8.77833296440316
531,12.7577440616321
532,-57.8853514013201
533,-28.5801849847107
534,3.34210745372427
535,4.64852243773259
536,-18.5110352081783
537,18.0329106329134
538,33.5821615084731
539,-10.2249199690466
540,-2.54383285611329
541,-24.495602447597
542,9.3674273805934
543,10.6039207156894
544,-2.23005540654071
545,20.1128037173569
546,-25.7528200446039
547,16.8533028313697
548,0.0217772554270658
549,-9.95210059146027
550,-49.6794099828446
551,-17.17743700497
552,0.4580605948498
553,42.4959841182845
554,-22.4460393994159
555,25.6078967408982
556,-16.3683938037768
557,-23.0588271507731
558,15.0538001361623
559,-4.89834094817708
560,1.9478507145332
561,-29.9023248168804
562,-7.00624693213234
563,25.0752957593457
564,18.4562720922007
565,40.2851164878565
566,21.1140091931456
567,-37.4842269013621
568,9.74307518731859
569,-9.98343298961191
570,-10.3194044008992
571,-11.3009515318308
572,12.5927640505422
573,-7.54545085479319
574,58.7707438430336
575,-7.03374085893068
576,32.7929249126416
577,14.9135987288876
578,11.050953831481
579,23.7847446479703
580,-1.88416973794261
581,-15.894391332064
582,3.47338001910134
583,34.5160973889244
584,30.1043804138566
585,20.2231635449432
586,9.62327003399385
587,16.8259597694622
588,-17.3240930071842
589,-22.004432363447
590,39.4611852031241
591,6.83120204726293
592,-17.9517487162373
593,23.528129742306
594,-28.6153276109413
595,25.57493170523
596,16.8283942641834
597,19.0781825248762
598,-1.05601213529437
599,2.8389414040483
600,28.6901496892526
601,23.4261159904909
602,-0.0739672118971445
603,-18.6997963701088
604,19.8191228708692
605,19.6789862783543
606,-6.00490774351369
607,15.6724701699015
608,-43.9370200686126
609,-1.02653441472267
610,12.8311664622933
611,-16.0797088843751
612,15.0778774841167
613,-3.93716980010092
614,10.5996300073662
615,-7.74399581407194
616,-12.4099648288175
617,54.0633429704183
618,-37.6097700493026
619,-0.652680670041387
620,41.0555242206715
621,-26.8887549510075
622,-27.3259634675779
623,9.59050291204406
624,20.8003147679692
625,21.3302704087303
626,53.3103919731209
627,-38.0300118276992
628,12.3859459484607
629,-6.544004086196
630,-5.71540058370006
631,11.9509179674944
632,18.6840976581638
633,-15.6161774954253
634,15.8150895831349
635,10.6492934953827
636,31.0100923900909
637,-7.13751523378139
638,-42.6817783242401
639,4.80352574495873
640,22.7483509660729
641,15.9990247632166
642,-20.4134377752541
643,37.4412038539838
644,-16.0296727115636
645,27.480332617253602
646,-18.5081486104502
647,18.3697737124064
648,-52.5228173884923
649,15.7352045321574
650,22.5987459382128
651,-66.4341942643645
652,3.30836766217019
653,0.503499753242746
654,-45.0153131260054
655,26.0960203029461
656,14.268822313175
657,-10.1291023026234
658,-35.4137841123255
659,-8.77442001987786
660,-2.89471790480955
661,-2.44104953239454
662,15.1591907045535
663,-9.90847603836849
664,-5.0111778442753
665,-15.1882835062189
666,-45.2089141080647
667,-39.7947418525739
668,-15.9724856206138
669,27.8692640797646
670,-1.73674129330788
671,-24.4918424113256
672,-19.2515687883848
673,-29.781127961162
674,31.7952671543159
675,-2.8803810762698
676,-12.2812089296255
677,26.2659642964857
678,-4.62666442332616
679,9.44432903392523
680,-54.834369191783
681,-38.4593155066327
682,-8.88676821786708
683,-5.31353128313194
684,-18.0386932866583
685,-11.1096763381734
686,41.8525341594253
687,22.9183239976325
688,29.4201668126557
689,-8.53863202899244
690,58.8830033459438
691,20.4155415107217
692,-39.1415916962314
693,-6.48019500287982
694,16.6095347490361
695,-1.97236444681901
696,-13.7531239765605
697,37.5684873452482
698,7.42148743482065
699,-5.84450534517616
700,0.570481021203864
701,-16.1141017724128
702,-24.2671305128365
703,1.87781773955031
704,-6.69233543423888
705,2.41520974363597
706,26.0820549212136
707,-8.69260347883692
708,-20.5161450369824
709,15.5917250549121
710,-18.1810139412402
711,19.2745975091815
712,4.52319327011914
713,10.751906385911
714,-13.0602647744796
715,-12.4039895047789
716,19.1106752753143
717,12.7738638072276
718,-22.6797828815425
719,5.63177004060224
720,9.58143476851132
721,0.41828014363587
722,-5.06318340340737
723,-9.9054382386291
724,-11.4685279667849
725,38.2513757123887
726,-13.9618166758503
727,13.2763061442648
728,-1.96361110067741
729,54.9739835319494
730,0.378041953470625
731,-3.77848443612016
732,18.3549079415912
733,6.61047733540172
734,-0.78601675949129
735,-11.1966361731852
736,5.4030754221283
737,-24.3967924301116
738,-7.74836004592176
739,-1.88296863867156
740,-17.0433172323059
741,2.46148211647227
742,-0.189287738970647
743,3.82490895280795
744,1.19091796149154
745,20.3306993080379
746,5.64592984612953
747,3.46603945558837
748,-18.1474458242681
749,74.094788875652
750,6.43768834706702
751,-4.03627583650768
752,-72.9406805634337
753,26.6877003550432
754,-19.2209231342014
755,6.35102813883336
756,-10.8231973779432
757,4.76294562092525
758,12.8576492053644
759,-4.14112874512133
760,-51.3385623005605
761,-3.98865870134429
762,33.5062442109606
763,-3.00369625314224
764,5.81779205121967
765,-35.4812504428056
766,5.59522037911913
767,8.01482781269175
768,-28.9908044054676
769,0.208691703637872
770,-7.11859785966111
771,-25.8785643073265
772,-33.8851098283481
773,19.3021581641949
774,15.2391386689999
775,18.3433438275517
776,12.7459282554411
777,29.5109201989697
778,40.1379900119238
779,-2.22060957593762
780,11.061563822641
781,-10.5619893447091
782,-41.5054244202372
783,-17.260881549628
784,41.9622655594416
785,-27.3358411918985
786,-17.7222994836315
787,39.3449558107619
788,28.93541840575
789,-0.36261613353501
790,-11.1173218770388
791,13.3791145523444
792,11.119739175396
793,14.1623553712921
794,-38.4034404379832
795,-6.15842343368229
796,-16.4660353260136
797,2.39481019266636
798,-6.75323213162518
799,3.7049102585976
800,39.9483048685097
801,28.2081023213271
802,18.7779355324555
803,13.1504190993444
804,27.0889407569453
805,33.6240275203591
806,-21.4281342969294
807,18.1980772533405
808,6.90935895024482
809,15.1062659361707
810,9.64171891958044
811,1.46642477712981
812,-3.04110958055516
813,25.4795270403521
814,18.6642078215952
815,31.2842184439733
816,18.0560761943089
817,24.527652941984
818,-1.54530153713132
819,-20.7295157100643
820,25.076554539398
821,-2.13370529046359
822,15.8709178058058
823,27.7353341231775
824,7.48964226727893
825,17.7805974010196
826,-3.03589501451025
827,33.4866913718512
828,-0.619686347837044
829,-12.5638258310154
830,-40.9492877468091
831,19.8400727117281
832,15.7634794175572
833,-28.08325887514
834,18.6590230783815
835,-1.60943229320966
836,-41.0231913443786
837,13.7983748541407
838,1.28494549759185
839,-17.3546780309254
840,36.173917648545
841,-26.7790379753074
842,5.7689459225910404
843,5.92277013928114
844,39.1751319158082
845,16.7891915504815
846,-22.9564038801523
847,17.6963116447189
848,30.3171309316479
849,-17.7483041135724
850,-43.1576168618063
851,12.005905358975
852,-4.45468885592172
853,-14.4211582679864
854,15.8986979931533
855,16.9764508711358
856,10.1534967964091
857,-15.0232661674115
858,-11.264713444722
859,13.5674544642005
860,-10.0805451939209
861,30.0384590295754
862,18.259211092777
863,10.9057540534095
864,1.54299839619805
865,8.09920981866364
866,-26.8554940904644
867,-38.8853365816938
868,8.70838193363047
869,-9.89524438631699
870,14.8533838068039
871,3.85917248766744
872,-6.84625969622036
873,-30.2486706159591
874,12.1625161564471
875,16.2638940250658
876,-39.6856511607888
877,-29.0867725358785
878,-5.6671981826183
879,19.3588767196218
880,49.7061132139137
881,27.1564473095322
882,-34.3063124212899
883,-9.07116838087634
884,13.1174367432878
885,4.76040329025199
886,-18.2093437567069
887,5.03708878564456
888,43.2463774521901
889,3.66191310530114
890,15.2401410147529
891,-16.869740119395
892,19.4811773680468
893,-24.5754481916202
894,32.658674218246
895,-30.8359988965854
896,3.19868449164985
897,6.37242425559623
898,14.7765870716899
899,-10.7564191741735
900,22.278954254868
901,29.3666356773604
902,0.816899503225331
903,-3.75615709876222
904,-38.054209814007
905,21.7444050013921
906,-22.0419422907336
907,-25.9032097644879
908,-35.7810490335764
909,-40.2203924855402
910,-2.7584734946145
911,0.900709487599363
912,40.3623548030991
913,9.98232077463147
914,-26.5046539422766
915,10.8181329204923
916,-9.88867035860374
917,12.9400718876646
918,26.2739624356458
919,39.135935471272
920,-25.4933338259925
921,-5.81246162903834
922,-31.4768708227157
923,-17.7232667782355
924,5.9360468817882
925,16.7026599861793
926,2.65236476262959
927,-25.0362427657285
928,8.99876758849205
929,37.8589740613143
930,15.8719986298989
931,-25.2285030818633
932,15.6023555589898
933,-39.4327723542935
934,-24.3658714293627
935,-0.32454593847831
936,-13.277827603664
937,10.3399210331722
938,9.39773959310836
939,32.1804862882609
940,43.4091953255073
941,28.0609052023252
942,41.9500600688403
943,-21.7441482309826
944,-39.4047613019001
945,-8.6648244419982
946,-13.772922184037
947,-8.43198465530704
948,-30.2438354936836
949,-19.7954413758789
950,-17.3326700873985
951,-7.00128058094376
952,53.2210548350488
953,-1.67640323857892
954,8.08166221787059
955,-22.8509823732903
956,-30.7414847436782
957,5.22679411592463
958,26.8069880476819
959,-18.0346880954967
960,7.48093487520966
961,-1.16246315702554
962,-3.47746685193772
963,27.257446286476
964,-37.0785919901463
965,-9.39916119441008
966,-28.0769887037355
967,-28.7285777442053
968,-4.56946164630324
969,-54.8886895311533
970,18.1981093533728
971,28.6011581178318
972,-0.965604350739476
973,-32.7537643143634
974,20.0964690560178
975,-13.0378894595492
976,36.1006853044358
977,-31.2225264242775
978,-36.2774849437945
979,2.86133448650761
980,4.58624005515589
981,-11.4214444714322
982,-16.2615105412433
983,9.82040472168346
984,-16.0588390299098
985,31.5484085215845
986,-2.92927177460615
987,29.806933846952
988,4.21933609640497
989,0.0597870568710489
990,-6.33093048124014
991,0.434967572353105
992,26.8239818383919
993,-9.2618360133621
994,46.0100762549409
995,31.1918003927992
996,-41.0203018934143
997,1.15019894573371
998,-9.40371319814016
999,21.757576247275
1000,13.0554375021299
1001,-11.6009176929351
1002,13.2673726768652
1003,18.2974150086847
1004,-14.1472007717358
1005,17.6260546949096
1006,40.4746074924728
1007,18.2361457948704
1008,19.6620438398341
1009,-4.83511320800058
1010,-29.229171645014
1011,-5.24988830364034
1012,12.7570131871135
1013,-23.7781537268301
1014,14.9709171424693
1015,-1.10845894872906
1016,7.64955766672479
1017,13.9067496904664
1018,34.6060287368605
1019,0.443522240172301
1020,1.49086793262722
1021,18.1029686414553
1022,-6.05067100789973
1023,-21.4790556812457
1024,20.5295844602423
1025,11.9481042695186
1026,-3.81618235696434
1027,12.3111645488395
1028,44.1253620899975
1029,36.4822267591769
1030,36.9938760363317
1031,-26.1515695879716
1032,-5.44741007029529
1033,-48.45034538557
1034,-15.6265519898546
1035,-10.1101154992466
1036,4.31541956710582
1037,-11.9375833336519
1038,-12.6577979949055
1039,-2.71587262155201
1040,-18.7986971183183
1041,35.9359993890662
1042,9.50962897804316
1043,-1.68720309539936
1044,-32.9393776173549
1045,-44.7740224843399
1046,-21.0443986181328
1047,10.9392188532767
1048,-20.5577829432744
1049,-28.3158704039961
1050,-22.3290956931681
1051,6.34129973626211
1052,-27.3321395967271
1053,4.10353943725176
1054,-68.24876898725
1055,-35.9925704283233
1056,-15.3788251841542
1057,-0.729345725409249
1058,-12.0007886207427
1059,-26.149124767227
1060,9.94277067895312
1061,-6.70998837119735
1062,-11.0898249124182
1063,-3.42668782985468
1064,-11.4898959326917
1065,3.09592768419552
1066,1.26312819188648
1067,37.2865686920015
1068,46.6540183985627
1069,3.02933547131377
1070,-8.85819216018332
1071,33.0552976774341
1072,16.6976044287642
1073,44.4409063945978
1074,26.5241833454136
1075,18.538341754459
1076,-33.5933887686237
1077,-3.09767255473152
1078,12.4863470682912
1079,-6.75370432501021
1080,-11.746674173898
1081,-31.0051969610834
1082,9.9625997122069
1083,-29.4539498909897
1084,-1.14668109762038
1085,4.24151771912505
1086,7.78706591329078
1087,-3.08619676815048
1088,19.3539245008466
1089,-32.6284293900133
1090,15.6661688442901
1091,-0.955057060472028
1092,16.1866647377467
1093,22.8424416483592
1094,12.7420430521613
1095,17.4306622263261
1096,4.39073037577863
1097,-6.22620552541839
1098,-20.1830010013552
1099,-20.9701813570522
1100,44.4640466639715
1101,-0.802881259173023
1102,16.8602229818833
1103,8.14990805815337
1104,-33.5505671711072
1105,-7.82436902171575
1106,17.024082668864
1107,38.0108986601469
1108,-19.2496492282188
1109,-7.81147487387074
1110,-8.07704233770216
1111,-1.77952209498133
1112,-46.0660250335508
1113,-14.2489804788181
1114,26.0243942898855
1115,29.4148828205329
1116,1.4310396495719
1117,3.74527235421653
1118,-14.1140486305902
1119,7.67386982778454
1120,37.8832115990567
1121,17.3289154857045
1122,29.4912712900814
1123,19.3624871376173
1124,17.1525340684021
1125,4.06351669905796
1126,-48.3967453472768
1127,10.4508996106153
1128,6.87936243589141
1129,16.8798747614969
1130,18.2051103445845
1131,-10.9603456898635
1132,-10.2177792788531
1133,34.1009971664894
1134,36.0435261878453
1135,4.77073168481709
1136,34.3247888109444
1137,25.5873186969173
1138,-12.1307529747331
1139,-57.6021874245932
1140,-13.0204261781604
1141,54.4405720230458
1142,27.4922128146176
1143,16.2227380964577
1144,17.056999977671
1145,-43.2573144944617
1146,6.57989334268757
1147,-19.9106243494454
1148,11.2671304036742
1149,27.6759133591503
1150,-30.7877798029322
1151,-6.86385277493479
1152,-26.7357592359885
1153,-35.4751386669141
1154,13.078698522332
1155,-20.9898151223733
1156,31.2946232062253
1157,2.37975364046383
1158,28.5574610373263
1159,-28.4477646103418
1160,-24.9683173163286
1161,-45.394397648292
1162,35.4613687763157
1163,21.9244558463072
1164,5.06970730807838
1165,18.0054530831634
1166,41.5212265872725
1167,-2.90996259247518
1168,-36.0562509134306
1169,-8.11144491384495
1170,11.4186512930968
1171,-22.0914592965015
1172,2.54952971145246
1173,39.7043550954004
1174,-14.3553561149809
1175,-33.6911603511708
1176,-8.78571601107077
1177,-19.6476516253732
1178,-5.56672583794372
1179,-4.48197942092044
1180,21.8810444144963
1181,-16.9107417059839
1182,13.1092517543265
1183,4.68235233860741
1184,-17.1427690484087
1185,32.3158089461207
1186,-43.8092249216999
1187,5.39680021785181
1188,-43.7875131668811
1189,27.7382588282797
1190,-2.76378830998714
1191,39.424786882792
1192,-20.7385047111751
1193,-36.8042712874652
1194,4.72697272240762
1195,-28.5098065074311
1196,43.1568627333833
1197,38.769601992516
1198,-11.2711759197036
1199,-26.6959048304238
1200,15.4717220382311
1201,6.71814662225484
1202,18.5391785941688
1203,-11.6428904526834
1204,-33.1609849887988
1205,-4.44785542275001
1206,-30.6196723198385
1207,-14.399989948473
1208,-10.2050985140366
1209,-12.4144983704673
1210,-10.1564489905301
1211,-31.1505387832176
1212,-6.81863678534689
1213,1.69500102662581
1214,-3.75295547634582
1215,11.8297362573898
1216,-1.58393623256509
1217,27.8917795003315
1218,13.4068023408751
1219,9.41784512475438
1220,32.5486592128663
1221,-5.76868893260768
1222,-3.34496790087378
1223,-23.9866303301982
1224,22.3308120079745
1225,5.55885252116062
1226,2.90250119193001
1227,6.37499198332104
1228,-34.0353813617482
1229,18.9786511685733
1230,10.7603570941541
1231,-11.0541043101145
1232,-21.4089713944984
1233,-32.9624637215051
1234,-6.26805453258916
1235,-20.6745413167398
1236,-5.54868560455117
1237,-41.3218937456902
1238,13.6217725893599
1239,-28.963155952151
1240,15.8919518201682
1241,-13.2867720832878
1242,9.76565796524383
1243,8.45759423422861
1244,-0.11209365703491
1245,-17.2569522026631
1246,-9.43773650160239
1247,1.00171781267981
1248,-6.53411005937542
1249,14.4272788370168
1250,-28.4237412239529
1251,-13.5515000313502
1252,-11.7978852393925
1253,9.06075608507997
1254,-5.29137038662134
1255,-58.3920699598852
1256,-22.7136315842984
1257,3.78317996047321
1258,-18.1192138597498
1259,-28.5344995458062
1260,5.54835298842624
1261,-48.5064791682136
1262,-15.0742255133797
1263,25.1116763912978
1264,-5.55883506641316
1265,-2.49112100797595
1266,-3.8688368380783
1267,57.2020426300843
1268,-38.2936208632732
1269,9.8713259885233
1270,-35.2064166122029
1271,-23.9213774017379
1272,4.79495500773651
1273,-21.0223274434111
1274,-35.2108539663135
1275,-6.77052913988713
1276,-16.4412264870211
1277,-30.9624402785273
1278,39.7206288513686
1279,6.37626253835483
1280,-10.9425828909293
1281,-24.262562665797
1282,-15.2235125115506
1283,-16.7533237770711
1284,14.5082022663996
1285,-70.1670224786861
1286,5.19235369094472
1287,-44.5997276042117
1288,12.5965400425604
1289,43.3667846369894
1290,18.1147446818414
1291,-39.6968296014755
1292,-4.02607140210846
1293,26.3902872209197
1294,6.34649636221365
1295,38.2150544126565
1296,-16.2180282890237
1297,-70.3033853415569
1298,77.921253045858
1299,4.73182558154304
1300,-22.4100740480861
1301,16.8813876733816
1302,-0.479399165423454
1303,-10.9810999045896
1304,10.6107014826896
1305,38.0054323329665
1306,-15.7381534383951
1307,41.5322660994012
1308,-8.38734503027668
1309,-29.059899743334
1310,-54.9033422813445
