SubID	Quarter	Event	Threat	VarType	Utility	iUtility	ChoseProb
312004	4	12	1	50	20	4	1
312004	4	12	1	50	-20	-4	0
312004	4	12	1	50	5	1	0
312004	4	11	1	10	0	0	0
312004	4	12	1	50	-5	-1	0
312004	4	12	1	50	10	2	0
312002	1	12	1	50	20	4	1
312002	1	12	1	50	-10	-2	0
312002	1	11	1	10	3	3	0
312002	1	11	1	10	4	4	1
312002	1	12	1	50	15	3	1
312002	1	12	1	50	0	0	0
312002	1	11	1	10	1	1	1
312002	1	11	1	10	2	2	1
312002	1	12	1	50	-20	-4	0
312002	1	11	1	10	0	0	1
312002	1	11	1	10	-1	-1	0
312002	1	12	1	50	10	2	1
312002	1	11	1	10	-3	-3	0
312002	1	12	1	50	-15	-3	0
312002	1	12	1	50	5	1	0
312002	2	2	0	50	0	0	0
312002	2	6	0	50	20	4	1
312002	2	2	0	50	-5	-1	0
312002	2	1	0	10	1	1	1
312002	2	6	0	10	0	0	1
312002	2	2	0	50	5	1	1
312002	2	1	0	10	-4	-4	0
312002	2	2	0	50	-20	-4	0
312002	2	1	0	10	-1	-1	0
312002	2	1	0	10	3	3	0
312002	2	6	0	10	4	4	1
312002	2	2	0	50	15	3	1
312002	2	1	0	10	-3	-3	0
312002	2	6	0	50	-10	-2	0
312002	2	2	0	50	10	2	1
312002	2	2	0	50	-15	-3	0
312002	2	1	0	10	-2	-2	0
312002	2	1	0	10	2	2	1
312002	3	2	0	50	-15	-3	0
312002	3	2	0	50	5	1	0
312002	3	1	0	10	2	2	1
312002	3	2	0	50	-5	-1	0
312002	3	1	0	10	0	0	0
312002	3	2	0	50	-20	-4	0
312002	3	2	0	50	0	0	0
312002	3	1	0	10	-2	-2	0
312002	3	6	0	50	10	2	1
312002	3	2	0	50	20	4	1
312002	3	1	0	10	-1	-1	0
312002	3	1	0	10	3	3	1
312002	3	1	0	10	-3	-3	0
312002	3	1	0	10	-4	-4	0
312002	3	2	0	50	-10	-2	0
312002	3	2	0	50	15	3	1
312002	3	1	0	10	4	4	0
312002	3	1	0	10	1	1	1
312002	4	11	1	10	3	3	1
312002	4	11	1	10	2	2	0
312002	4	12	1	50	20	4	1
312002	4	11	1	10	-4	-4	1
312002	4	12	1	50	5	1	0
312002	4	11	1	10	-2	-2	0
312002	4	11	1	10	1	1	0
312002	4	12	1	50	-15	-3	0
312002	4	12	1	50	-20	-4	0
312002	4	12	1	50	0	0	0
312002	4	12	1	50	-10	-2	0
312002	4	12	1	50	10	2	1
312002	4	11	1	10	0	0	0
312002	4	11	1	10	4	4	1
312002	4	12	1	50	-5	-1	0
312002	4	12	1	50	15	3	1
312001	1	11	1	10	3	3	1
312001	1	11	1	10	4	4	1
312001	1	12	1	50	0	0	0
312001	1	12	1	50	-15	-3	0
312001	1	12	1	50	-20	-4	0
312001	1	12	1	50	-5	-1	0
312001	1	12	1	50	20	4	1
312001	1	11	1	10	-1	-1	1
312001	1	12	1	50	10	2	0
312001	1	12	1	50	5	1	0
312001	1	11	1	10	-4	-4	0
312001	1	11	1	10	2	2	0
312001	1	12	1	50	15	3	1
312001	1	11	1	10	-3	-3	0
312001	1	11	1	10	-2	-2	0
312001	1	12	1	50	-10	-2	0
312001	2	2	0	50	10	2	0
312001	2	2	0	50	5	1	0
312001	2	1	0	10	-2	-2	1
312001	2	2	0	50	-5	-1	0
312001	2	2	0	50	-10	-2	0
312001	2	1	0	10	-1	-1	0
312001	2	6	0	50	-20	-4	0
312001	2	1	0	10	4	4	0
312001	2	6	0	50	-15	-3	0
312001	2	1	0	10	-4	-4	0
312001	2	1	0	10	2	2	1
312001	2	2	0	50	0	0	0
312001	2	1	0	10	3	3	1
312001	2	6	0	10	1	1	1
312001	2	1	0	10	0	0	1
312001	2	2	0	50	15	3	1
312001	2	1	0	10	-3	-3	0
312001	2	2	0	50	20	4	1
312001	3	2	0	50	0	0	0
312001	3	6	0	50	10	2	1
312001	3	2	0	50	-20	-4	0
312001	3	1	0	10	-2	-2	0
312001	3	2	0	50	-10	-2	0
312001	3	2	0	50	-15	-3	0
312001	3	6	0	10	-3	-3	0
312001	3	6	0	50	15	3	1
312001	3	1	0	10	-4	-4	0
312001	3	1	0	10	3	3	1
312001	3	1	0	10	1	1	1
312001	3	1	0	10	0	0	0
312001	3	2	0	50	5	1	0
312001	3	2	0	50	20	4	1
312001	3	2	0	50	-5	-1	0
312001	3	1	0	10	2	2	1
312001	3	1	0	10	-1	-1	0
312001	3	1	0	10	4	4	1
312001	4	12	1	50	10	2	1
312001	4	11	1	10	0	0	1
312001	4	11	1	10	4	4	1
312001	4	11	1	10	1	1	1
312001	4	12	1	50	-10	-2	0
312001	4	11	1	10	-2	-2	0
312001	4	11	1	10	-3	-3	0
312001	4	12	1	50	15	3	1
312001	4	11	1	10	2	2	1
312001	4	12	1	50	-20	-4	0
312001	4	11	1	10	-1	-1	0
312001	4	12	1	50	-5	-1	0
312001	4	12	1	50	5	1	0
312001	4	12	1	50	0	0	0
311017	1	1	0	10	-4	-4	0
311017	1	2	0	50	5	1	0
311017	1	2	0	50	15	3	1
311017	1	6	0	10	2	2	1
311017	1	1	0	10	-2	-2	0
311017	1	2	0	50	-20	-4	0
311017	1	1	0	10	0	0	0
311017	1	1	0	10	1	1	1
311017	1	2	0	50	0	0	0
311017	1	2	0	50	10	2	0
311017	1	2	0	50	-5	-1	0
311017	1	6	0	50	20	4	1
311017	1	6	0	50	-15	-3	0
311017	1	1	0	10	4	4	1
311017	1	1	0	10	-1	-1	0
311017	1	1	0	10	-3	-3	0
311017	1	1	0	10	3	3	1
311017	1	2	0	50	-10	-2	0
311017	2	12	1	50	20	4	1
311017	2	11	1	10	-3	-3	0
311017	2	12	1	50	-10	-2	0
311017	2	11	1	10	4	4	1
311017	2	12	1	50	0	0	0
311017	2	12	1	50	15	3	1
311017	2	11	1	10	1	1	1
311017	2	12	1	50	-5	-1	0
311017	2	11	1	10	-2	-2	0
311017	2	11	1	10	-1	-1	0
311017	2	12	1	50	-20	-4	0
311017	2	11	1	10	-4	-4	0
311017	2	11	1	10	3	3	1
311017	2	12	1	50	10	2	1
311017	2	12	1	50	-15	-3	0
311017	3	12	1	50	-15	-3	0
311017	3	11	1	10	-4	-4	0
311017	3	11	1	10	4	4	1
311017	3	12	1	50	-10	-2	0
311017	3	12	1	50	-5	-1	0
311017	3	12	1	50	20	4	1
311017	3	12	1	50	-20	-4	0
311017	3	11	1	10	-1	-1	0
311017	3	12	1	50	0	0	0
311017	3	11	1	10	0	0	1
311017	3	11	1	10	-3	-3	0
311017	3	11	1	10	1	1	1
311017	3	12	1	50	10	2	1
311017	3	12	1	50	5	1	0
311017	3	11	1	10	2	2	0
311017	3	11	1	10	-2	-2	0
311017	4	1	0	10	4	4	1
311017	4	2	0	50	-20	-4	0
311017	4	2	0	50	5	1	0
311017	4	1	0	10	-1	-1	0
311017	4	2	0	50	0	0	0
311017	4	1	0	10	0	0	1
311017	4	2	0	50	-10	-2	0
311017	4	1	0	10	3	3	1
311017	4	6	0	10	-4	-4	0
311017	4	1	0	10	2	2	1
311017	4	2	0	50	15	3	1
311017	4	2	0	50	-15	-3	0
311017	4	2	0	50	10	2	0
311017	4	1	0	10	1	1	1
311017	4	2	0	50	-5	-1	0
311017	4	1	0	10	-2	-2	0
311017	4	1	0	10	-3	-3	0
311017	4	2	0	50	20	4	1
311016	1	1	0	10	0	0	0
311016	1	1	0	10	4	4	1
311016	1	6	0	50	15	3	1
311016	1	2	0	50	0	0	0
311016	1	2	0	50	5	1	1
311016	1	2	0	50	10	2	1
311016	1	1	0	10	3	3	1
311016	1	1	0	10	-3	-3	0
311016	1	2	0	50	-5	-1	1
311016	1	1	0	10	-2	-2	0
311016	1	1	0	10	1	1	0
311016	1	1	0	10	-1	-1	0
311016	1	6	0	10	-4	-4	0
311016	1	2	0	50	-10	-2	0
311016	1	1	0	10	2	2	0
311016	1	2	0	50	-20	-4	0
311016	1	2	0	50	-15	-3	0
311016	1	2	0	50	20	4	1
311016	2	11	1	10	1	1	0
311016	2	11	1	10	3	3	1
311016	2	11	1	10	-3	-3	0
311016	2	11	1	10	-1	-1	0
311016	2	12	1	50	-20	-4	0
311016	2	12	1	50	15	3	1
311016	2	11	1	10	-2	-2	0
311016	2	12	1	50	-5	-1	0
311016	2	12	1	50	10	2	1
311016	2	11	1	10	4	4	1
311016	2	12	1	50	20	4	1
311016	2	11	1	10	0	0	1
311016	2	12	1	50	5	1	1
311016	2	12	1	50	0	0	0
311016	3	11	1	10	1	1	1
311016	3	12	1	50	-15	-3	0
311016	3	11	1	10	4	4	1
311016	3	12	1	50	5	1	1
311016	3	11	1	10	-1	-1	1
311016	3	12	1	50	-20	-4	0
311016	3	12	1	50	-5	-1	1
311016	3	12	1	50	20	4	1
311016	3	12	1	50	0	0	0
311016	3	11	1	10	0	0	1
311016	3	11	1	10	-4	-4	0
311016	3	12	1	50	10	2	1
311016	3	12	1	50	-10	-2	0
311016	3	11	1	10	-3	-3	0
311016	3	11	1	10	3	3	1
311016	3	12	1	50	15	3	1
311016	4	1	0	10	-3	-3	0
311016	4	1	0	10	-2	-2	0
311016	4	6	0	50	-20	-4	0
311016	4	2	0	50	-5	-1	0
311016	4	1	0	10	4	4	1
311016	4	2	0	50	-10	-2	0
311016	4	2	0	50	10	2	1
311016	4	1	0	10	3	3	1
311016	4	1	0	10	2	2	1
311016	4	2	0	50	5	1	0
311016	4	2	0	50	0	0	0
311016	4	6	0	10	1	1	1
311016	4	2	0	50	15	3	1
311016	4	2	0	50	20	4	1
311016	4	1	0	10	-1	-1	0
311016	4	1	0	10	-4	-4	0
311016	4	1	0	10	0	0	1
311016	4	2	0	50	-15	-3	0
311015	1	1	0	10	-3	-3	0
311015	1	1	0	10	-4	-4	0
311015	1	1	0	10	3	3	0
311015	1	1	0	10	4	4	1
311015	1	6	0	50	-20	-4	0
311015	1	1	0	10	-2	-2	0
311015	1	2	0	50	0	0	0
311015	1	1	0	10	1	1	0
311015	1	2	0	50	-5	-1	1
311015	1	2	0	50	-15	-3	0
311015	1	1	0	10	-1	-1	0
311015	1	1	0	10	0	0	1
311015	1	6	0	50	15	3	1
311015	1	2	0	50	10	2	1
311015	1	1	0	10	2	2	1
311015	1	6	0	50	20	4	1
311015	1	2	0	50	5	1	1
311015	1	2	0	50	-10	-2	0
311015	2	11	1	10	3	3	1
311015	2	12	1	50	0	0	0
311015	2	11	1	10	-1	-1	0
311015	2	11	1	10	2	2	1
311015	2	11	1	10	-4	-4	1
311015	2	12	1	50	-10	-2	0
311015	2	12	1	50	15	3	1
311015	2	11	1	10	-3	-3	0
311015	2	11	1	10	4	4	1
311015	2	12	1	50	-15	-3	0
311015	2	12	1	50	10	2	1
311015	2	11	1	10	1	1	1
311015	2	11	1	10	0	0	0
311015	3	11	1	10	-3	-3	1
311015	3	11	1	10	1	1	1
311015	3	12	1	50	-10	-2	0
311015	3	12	1	50	-5	-1	0
311015	3	12	1	50	0	0	1
311015	3	12	1	50	5	1	1
311015	3	12	1	50	15	3	1
311015	3	12	1	50	10	2	0
311015	3	11	1	10	2	2	1
311015	3	11	1	10	-1	-1	0
311015	3	12	1	50	20	4	1
311015	3	11	1	10	3	3	1
311015	3	11	1	10	-2	-2	0
311015	3	11	1	10	0	0	1
311015	3	12	1	50	-20	-4	0
311015	3	12	1	50	-15	-3	0
311015	3	11	1	10	4	4	1
311015	4	1	0	10	4	4	1
311015	4	2	0	50	-10	-2	0
311015	4	1	0	10	1	1	0
311015	4	1	0	10	-1	-1	0
311015	4	1	0	10	0	0	0
311015	4	1	0	10	-3	-3	0
311015	4	2	0	50	0	0	1
311015	4	2	0	50	20	4	1
311015	4	1	0	10	-4	-4	0
311015	4	2	0	50	15	3	1
311015	4	1	0	10	-2	-2	0
311015	4	6	0	50	-5	-1	0
311015	4	2	0	50	-20	-4	0
311015	4	2	0	50	10	2	1
311015	4	1	0	10	3	3	1
311015	4	1	0	10	2	2	1
311015	4	2	0	50	5	1	1
311015	4	2	0	50	-15	-3	0
311013	1	2	0	50	0	0	0
311013	1	1	0	10	1	1	0
311013	1	2	0	50	20	4	1
311013	1	6	0	50	10	2	0
311013	1	1	0	10	-1	-1	0
311013	1	1	0	10	-2	-2	0
311013	1	2	0	50	-5	-1	0
311013	1	2	0	50	-20	-4	0
311013	1	1	0	10	2	2	0
311013	1	1	0	10	-4	-4	0
311013	1	6	0	10	-3	-3	0
311013	1	2	0	50	-10	-2	0
311013	1	6	0	50	-15	-3	0
311013	1	6	0	10	4	4	1
311013	1	2	0	50	5	1	0
311013	1	1	0	10	3	3	1
311013	1	2	0	50	15	3	0
311013	1	1	0	10	0	0	0
311013	2	12	1	50	15	3	1
311013	2	11	1	10	3	3	0
311013	2	11	1	10	-1	-1	0
311013	2	12	1	50	20	4	1
311013	2	12	1	50	-10	-2	0
311013	2	11	1	10	1	1	0
311013	2	11	1	10	4	4	1
311013	2	12	1	50	-20	-4	0
311013	2	12	1	50	-5	-1	0
311013	2	12	1	50	5	1	0
311013	2	11	1	10	-2	-2	0
311013	2	11	1	10	0	0	0
311013	2	11	1	10	-3	-3	0
311013	3	11	1	10	0	0	0
311013	3	12	1	50	10	2	0
311013	3	11	1	10	2	2	1
311013	3	11	1	10	4	4	1
311013	3	12	1	50	-10	-2	0
311013	3	11	1	10	-2	-2	0
311013	3	12	1	50	0	0	0
311013	3	12	1	50	-5	-1	0
311013	3	11	1	10	3	3	0
311013	3	12	1	50	20	4	1
311013	3	11	1	10	-1	-1	0
311013	3	11	1	10	-3	-3	1
311013	3	12	1	50	5	1	0
311013	3	12	1	50	-15	-3	0
311013	3	12	1	50	-20	-4	0
311013	3	11	1	10	-4	-4	0
311013	4	2	0	50	-10	-2	0
311013	4	1	0	10	1	1	1
311013	4	1	0	10	3	3	1
311013	4	2	0	50	-5	-1	0
311013	4	2	0	50	-15	-3	0
311013	4	1	0	10	4	4	0
311013	4	1	0	10	2	2	1
311013	4	2	0	50	20	4	0
311013	4	1	0	10	-2	-2	1
311013	4	2	0	50	15	3	0
311013	4	1	0	10	-4	-4	1
311013	4	6	0	10	-1	-1	0
311013	4	6	0	50	-20	-4	0
311013	4	1	0	10	0	0	0
311013	4	2	0	50	5	1	0
311013	4	2	0	50	0	0	0
311013	4	1	0	10	-3	-3	0
311013	4	2	0	50	10	2	0
311012	1	1	0	10	0	0	1
311012	1	1	0	10	-2	-2	1
311012	1	2	0	50	-20	-4	0
311012	1	2	0	50	10	2	1
311012	1	1	0	10	1	1	1
311012	1	2	0	50	20	4	1
311012	1	1	0	10	4	4	1
311012	1	2	0	50	15	3	1
311012	1	1	0	10	3	3	1
311012	1	2	0	50	5	1	0
311012	1	6	0	10	-4	-4	0
311012	1	1	0	10	2	2	1
311012	1	1	0	10	-3	-3	0
311012	1	6	0	50	-10	-2	0
311012	1	2	0	50	-5	-1	1
311012	1	1	0	10	-1	-1	1
311012	1	2	0	50	-15	-3	0
311012	1	2	0	50	0	0	0
311012	2	11	1	10	4	4	1
311012	2	12	1	50	15	3	1
311012	2	11	1	10	-4	-4	0
311012	2	11	1	10	3	3	1
311012	2	12	1	50	10	2	1
311012	2	12	1	50	-5	-1	0
311012	2	11	1	10	-3	-3	1
311012	2	12	1	50	20	4	1
311012	2	12	1	50	5	1	0
311012	2	11	1	10	2	2	1
311012	2	12	1	50	-10	-2	0
311012	2	11	1	10	-1	-1	0
311012	2	12	1	50	0	0	0
311012	2	11	1	10	0	0	0
311012	3	12	1	50	15	3	0
311012	3	11	1	10	1	1	1
311012	3	11	1	10	-1	-1	0
311012	3	11	1	10	2	2	0
311012	3	12	1	50	-10	-2	0
311012	3	12	1	50	-5	-1	0
311012	3	11	1	10	0	0	1
311012	3	11	1	10	-3	-3	0
311012	3	12	1	50	-20	-4	0
311012	3	11	1	10	-2	-2	0
311012	3	12	1	50	-15	-3	0
311012	3	12	1	50	10	2	0
311012	3	12	1	50	0	0	0
311012	3	11	1	10	3	3	1
311012	3	12	1	50	20	4	1
311012	3	11	1	10	4	4	1
311012	4	2	0	50	15	3	1
311012	4	1	0	10	-3	-3	0
311012	4	1	0	10	0	0	1
311012	4	6	0	50	5	1	0
311012	4	2	0	50	-5	-1	0
311012	4	2	0	50	0	0	0
311012	4	2	0	50	10	2	0
311012	4	1	0	10	2	2	1
311012	4	6	0	10	-4	-4	0
311012	4	2	0	50	-10	-2	0
311012	4	1	0	10	1	1	1
311012	4	1	0	10	3	3	1
311012	4	6	0	50	-20	-4	0
311012	4	1	0	10	4	4	1
311012	4	2	0	50	20	4	1
311012	4	1	0	10	-1	-1	1
311012	4	2	0	50	-15	-3	0
311012	4	1	0	10	-2	-2	0
311011	1	1	0	10	1	1	1
311011	1	1	0	10	-2	-2	1
311011	1	2	0	50	15	3	0
311011	1	6	0	50	-5	-1	0
311011	1	1	0	10	-4	-4	0
311011	1	2	0	50	10	2	0
311011	1	1	0	10	-3	-3	0
311011	1	1	0	10	2	2	1
311011	1	1	0	10	0	0	0
311011	1	2	0	50	0	0	0
311011	1	2	0	50	-10	-2	0
311011	1	1	0	10	4	4	1
311011	1	2	0	50	-20	-4	0
311011	1	1	0	10	3	3	0
311011	1	2	0	50	5	1	0
311011	1	6	0	50	-15	-3	0
311011	1	2	0	50	20	4	1
311011	1	1	0	10	-1	-1	0
311011	2	12	1	50	-15	-3	0
311011	2	11	1	10	-3	-3	0
311011	2	12	1	50	-10	-2	0
311011	2	12	1	50	-5	-1	0
311011	2	12	1	50	5	1	0
311011	2	11	1	10	1	1	0
311011	2	11	1	10	-2	-2	0
311011	2	12	1	50	20	4	1
311011	2	12	1	50	0	0	0
311011	2	11	1	10	0	0	1
311011	2	11	1	10	4	4	1
311011	2	11	1	10	-4	-4	0
311011	2	12	1	50	-20	-4	0
311011	2	11	1	10	2	2	1
311011	2	11	1	10	3	3	1
311011	2	12	1	50	10	2	0
311011	3	11	1	10	-2	-2	0
311011	3	11	1	10	-4	-4	0
311011	3	11	1	10	0	0	0
311011	3	12	1	50	15	3	0
311011	3	11	1	10	2	2	1
311011	3	12	1	50	0	0	0
311011	3	12	1	50	5	1	0
311011	3	11	1	10	4	4	1
311011	3	12	1	50	-10	-2	0
311011	3	11	1	10	-1	-1	0
311011	3	11	1	10	-3	-3	0
311011	3	11	1	10	3	3	0
311011	3	12	1	50	-20	-4	0
311011	3	12	1	50	-15	-3	0
311011	3	12	1	50	20	4	1
311011	4	2	0	50	5	1	0
311011	4	6	0	10	4	4	1
311011	4	2	0	50	10	2	0
311011	4	2	0	50	-5	-1	0
311011	4	6	0	50	15	3	0
311011	4	2	0	50	20	4	1
311011	4	1	0	10	1	1	1
311011	4	2	0	50	-20	-4	0
311011	4	1	0	10	-2	-2	0
311011	4	1	0	10	2	2	0
311011	4	2	0	50	-15	-3	0
311011	4	6	0	10	-1	-1	0
311011	4	2	0	50	0	0	0
311011	4	2	0	50	-10	-2	0
311011	4	1	0	10	0	0	1
311011	4	6	0	10	-4	-4	0
311011	4	1	0	10	-3	-3	0
311011	4	1	0	10	3	3	1
311009	1	2	0	50	10	2	1
311009	1	6	0	10	-4	-4	1
311009	1	6	0	50	-5	-1	0
311009	1	2	0	50	-15	-3	0
311009	1	1	0	10	2	2	1
311009	1	2	0	50	5	1	0
311009	1	2	0	50	-20	-4	0
311009	1	6	0	50	-10	-2	0
311009	1	2	0	50	15	3	1
311009	1	1	0	10	-2	-2	1
311009	1	6	0	50	20	4	0
311009	1	1	0	10	3	3	1
311009	1	6	0	10	-3	-3	0
311009	1	1	0	10	4	4	1
311009	1	1	0	10	1	1	1
311009	1	1	0	10	-1	-1	1
311009	1	2	0	50	0	0	0
311009	1	1	0	10	0	0	0
311009	2	12	1	50	5	1	0
311009	2	12	1	50	20	4	1
311009	2	11	1	10	-3	-3	0
311009	2	11	1	10	3	3	1
311009	2	12	1	50	0	0	0
311009	2	11	1	10	1	1	1
311009	2	11	1	10	-1	-1	0
311009	2	12	1	50	-5	-1	1
311009	2	11	1	10	-4	-4	1
311009	2	12	1	50	-10	-2	0
311009	2	11	1	10	2	2	0
311009	2	12	1	50	10	2	1
311009	2	12	1	50	-20	-4	0
311009	2	11	1	10	0	0	0
311009	2	12	1	50	15	3	0
311009	2	11	1	10	4	4	0
311009	3	11	1	10	-4	-4	0
311009	3	12	1	50	5	1	0
311009	3	12	1	50	-5	-1	0
311009	3	11	1	10	2	2	1
311009	3	11	1	10	0	0	0
311009	3	11	1	10	-2	-2	0
311009	3	12	1	50	-20	-4	0
311009	3	12	1	50	-15	-3	0
311009	3	12	1	50	15	3	0
311009	3	11	1	10	4	4	1
311009	3	12	1	50	10	2	0
311009	3	12	1	50	0	0	0
311009	3	11	1	10	-1	-1	0
311009	3	12	1	50	-10	-2	0
311009	4	6	0	10	1	1	1
311009	4	1	0	10	3	3	1
311009	4	1	0	10	-2	-2	0
311009	4	6	0	10	-4	-4	0
311009	4	2	0	50	15	3	1
311009	4	2	0	50	20	4	1
311009	4	2	0	50	-20	-4	0
311009	4	1	0	10	-1	-1	0
311009	4	6	0	10	0	0	1
311009	4	6	0	50	5	1	0
311009	4	2	0	50	-5	-1	0
311009	4	1	0	10	-3	-3	0
311009	4	1	0	10	4	4	1
311009	4	2	0	50	-15	-3	0
311009	4	1	0	10	2	2	1
311009	4	2	0	50	-10	-2	0
311009	4	2	0	50	10	2	1
311009	4	2	0	50	0	0	0
311008	1	2	0	50	-5	-1	0
311008	1	2	0	50	10	2	1
311008	1	1	0	10	-2	-2	0
311008	1	1	0	10	3	3	1
311008	1	2	0	50	-20	-4	0
311008	1	1	0	10	2	2	1
311008	1	1	0	10	-3	-3	1
311008	1	6	0	10	-4	-4	0
311008	1	1	0	10	1	1	1
311008	1	2	0	50	-15	-3	0
311008	1	2	0	50	15	3	1
311008	1	6	0	10	-1	-1	1
311008	1	1	0	10	4	4	1
311008	1	2	0	50	0	0	1
311008	1	1	0	10	0	0	1
311008	1	2	0	50	-10	-2	0
311008	1	2	0	50	5	1	1
311008	1	2	0	50	20	4	1
311008	2	12	1	50	5	1	1
311008	2	12	1	50	-20	-4	0
311008	2	12	1	50	0	0	1
311008	2	12	1	50	-5	-1	1
311008	2	12	1	50	-10	-2	0
311008	2	11	1	10	1	1	1
311008	2	11	1	10	3	3	1
311008	2	11	1	10	4	4	1
311008	2	12	1	50	20	4	1
311008	2	11	1	10	-3	-3	0
311008	2	12	1	50	10	2	1
311008	2	11	1	10	2	2	1
311008	2	12	1	50	15	3	1
311008	3	12	1	50	20	4	1
311008	3	12	1	50	-10	-2	0
311008	3	12	1	50	5	1	1
311008	3	12	1	50	10	2	1
311008	3	12	1	50	-15	-3	0
311008	3	11	1	10	-3	-3	0
311008	3	11	1	10	-4	-4	0
311008	3	12	1	50	-5	-1	1
311008	3	11	1	10	0	0	1
311008	3	12	1	50	15	3	1
311008	3	11	1	10	4	4	1
311008	3	12	1	50	-20	-4	0
311008	3	11	1	10	-1	-1	1
311008	3	11	1	10	2	2	1
311008	3	11	1	10	-2	-2	0
311008	3	12	1	50	0	0	1
311008	4	1	0	10	4	4	1
311008	4	6	0	50	0	0	1
311008	4	2	0	50	5	1	1
311008	4	1	0	10	3	3	1
311008	4	2	0	50	15	3	1
311008	4	1	0	10	-4	-4	0
311008	4	1	0	10	1	1	1
311008	4	2	0	50	20	4	1
311008	4	1	0	10	-3	-3	0
311008	4	1	0	10	-2	-2	0
311008	4	1	0	10	0	0	1
311008	4	6	0	50	-10	-2	0
311008	4	6	0	50	-5	-1	0
311008	4	2	0	50	-20	-4	0
311008	4	2	0	50	-15	-3	0
311008	4	6	0	10	2	2	1
311008	4	2	0	50	10	2	1
311008	4	1	0	10	-1	-1	1
311007	1	2	0	50	-10	-2	0
311007	1	2	0	50	-20	-4	0
311007	1	6	0	10	-1	-1	1
311007	1	1	0	10	4	4	1
311007	1	2	0	50	0	0	1
311007	1	2	0	50	-15	-3	0
311007	1	1	0	10	-4	-4	0
311007	1	2	0	50	10	2	1
311007	1	2	0	50	5	1	1
311007	1	1	0	10	-2	-2	0
311007	1	1	0	10	0	0	0
311007	1	1	0	10	-3	-3	0
311007	1	2	0	50	-5	-1	0
311007	1	1	0	10	2	2	0
311007	1	1	0	10	1	1	0
311007	1	2	0	50	15	3	1
311007	1	1	0	10	3	3	1
311007	1	2	0	50	20	4	0
311007	2	12	1	50	15	3	1
311007	2	11	1	10	-4	-4	0
311007	2	11	1	10	1	1	1
311007	2	12	1	50	-10	-2	0
311007	2	12	1	50	-15	-3	0
311007	2	12	1	50	-5	-1	0
311007	2	11	1	10	4	4	1
311007	2	12	1	50	-20	-4	0
311007	2	11	1	10	2	2	1
311007	2	11	1	10	-2	-2	1
311007	2	11	1	10	-3	-3	0
311007	2	12	1	50	0	0	0
311007	2	12	1	50	5	1	0
311007	2	12	1	50	10	2	0
311007	2	11	1	10	0	0	0
311007	3	12	1	50	20	4	1
311007	3	12	1	50	-15	-3	0
311007	3	12	1	50	5	1	0
311007	3	11	1	10	-3	-3	0
311007	3	11	1	10	-2	-2	0
311007	3	12	1	50	10	2	0
311007	3	11	1	10	4	4	1
311007	3	11	1	10	0	0	0
311007	3	11	1	10	2	2	1
311007	3	12	1	50	0	0	0
311007	3	12	1	50	-10	-2	0
311007	3	11	1	10	-1	-1	1
311007	3	12	1	50	-20	-4	0
311007	3	11	1	10	1	1	0
311007	4	6	0	50	-10	-2	0
311007	4	1	0	10	3	3	1
311007	4	2	0	50	-5	-1	0
311007	4	6	0	50	10	2	1
311007	4	1	0	10	-3	-3	1
311007	4	1	0	10	-4	-4	0
311007	4	2	0	50	0	0	0
311007	4	1	0	10	4	4	1
311007	4	2	0	50	-15	-3	0
311007	4	6	0	50	15	3	1
311007	4	1	0	10	-2	-2	1
311007	4	1	0	10	1	1	1
311007	4	2	0	50	-20	-4	0
311007	4	2	0	50	5	1	0
311007	4	1	0	10	0	0	1
311007	4	1	0	10	2	2	0
311007	4	1	0	10	-1	-1	1
311007	4	2	0	50	20	4	1
311006	1	1	0	10	2	2	1
311006	1	6	0	50	5	1	0
311006	1	1	0	10	4	4	0
311006	1	1	0	10	-2	-2	0
311006	1	1	0	10	3	3	1
311006	1	2	0	50	-5	-1	0
311006	1	1	0	10	1	1	0
311006	1	2	0	50	15	3	1
311006	1	6	0	10	-4	-4	0
311006	1	6	0	50	-15	-3	0
311006	1	1	0	10	-3	-3	0
311006	1	2	0	50	20	4	1
311006	1	2	0	50	10	2	0
311006	1	6	0	50	-10	-2	0
311006	1	2	0	50	0	0	0
311006	1	1	0	10	-1	-1	1
311006	1	1	0	10	0	0	0
311006	1	2	0	50	-20	-4	0
311006	2	12	1	50	0	0	0
311006	2	12	1	50	15	3	0
311006	2	11	1	10	-2	-2	0
311006	2	12	1	50	10	2	0
311006	2	11	1	10	-3	-3	0
311006	2	12	1	50	-5	-1	0
311006	2	11	1	10	2	2	0
311006	2	11	1	10	0	0	1
311006	2	12	1	50	-15	-3	0
311006	2	11	1	10	-4	-4	0
311006	2	11	1	10	1	1	1
311006	2	12	1	50	5	1	0
311006	2	11	1	10	4	4	1
311006	2	12	1	50	-20	-4	0
311006	3	11	1	10	-1	-1	0
311006	3	12	1	50	20	4	1
311006	3	12	1	50	0	0	0
311006	3	11	1	10	0	0	0
311006	3	12	1	50	-15	-3	0
311006	3	12	1	50	-5	-1	0
311006	3	11	1	10	2	2	0
311006	3	11	1	10	-2	-2	1
311006	3	11	1	10	4	4	1
311006	3	12	1	50	-10	-2	0
311006	3	11	1	10	3	3	0
311006	3	12	1	50	5	1	0
311006	3	12	1	50	15	3	0
311006	3	12	1	50	-20	-4	0
311006	3	11	1	10	-4	-4	0
311006	3	11	1	10	1	1	0
311006	4	2	0	50	10	2	0
